,POI,latitude,longitude,address,city,postCode
2954,French Restaurant,43.64997,-79.435123,"1600 Dundas St W (Brock Ave), Toronto ON M6K 1T8",Toronto,M6K 1T8
2955,Bar,43.64992,-79.434274,"1574 Dundas St W (Dufferin), Toronto ON M6K 1T8",Toronto,M6K 1T8
2956,Korean Restaurant,43.649703,-79.43494,"1597 Dundas St W, Toronto ON M6K 1T9",Toronto,M6K 1T9
2957,Vietnamese Restaurant,43.649682,-79.435217,"1603 Dundas St W (at Brock Ave.), Toronto ON M6K 1T9",Toronto,M6K 1T9
2958,Drugstore,43.64969,-79.440501,"222 Lansdowne Ave (at Dundas St. W.), Toronto ON M6K 3C6",Toronto,M6K 3C6
2959,Bakery,43.649926,-79.434181,"1566 Dundas St W (at Sheridan), Toronto ON M6K 1T8",Toronto,M6K 1T8
2960,Bakery,43.643065,-79.425135,"1156 Queen St W (at Beaconsfield Ave), Toronto ON M6J 1J5",Toronto,M6J 1J5
2961,Soup Spot,43.643381,-79.423877,"1128 Queen St W (at Lisgar St.), Toronto ON M6J 1J3",Toronto,M6J 1J3
2962,Café,43.643209,-79.424691,"1150 Queen St W (at Beaconsfield Ave), Toronto ON M6J 1J3",Toronto,M6J 1J3
2963,Theater,43.643161,-79.423047,"1115 Queen St W (at Lisgar Rd.), Toronto ON M6J 1J1",Toronto,M6J 1J1
2964,Vegan and Vegetarian Restaurant,43.643408,-79.423508,"1122 Queen St W, Toronto ON M6J 1H9",Toronto,M6J 1H9
2965,Arts and Crafts Store,43.642634,-79.424879,"1153 Queen St W, Toronto ON M6J 1J4",Toronto,M6J 1J4
2966,Bar,43.643672,-79.422194,"1090 Queen St W (Dovercourt Road), Toronto ON M6J 1H8",Toronto,M6J 1H8
2967,Ethiopian Restaurant,43.642965,-79.425727,"1178 Queen St W (Northcote), Toronto ON M6J 1J5",Toronto,M6J 1J5
2968,Lounge,43.643209,-79.424691,"1150 Queen St W (at Beaconsfield Ave.), Toronto ON M6J 1J3",Toronto,M6J 1J3
2969,Lounge,43.642979,-79.425542,"1170 Queen St W, Toronto ON M6J 1J5",Toronto,M6J 1J5
2970,Brewery,43.669939,-79.436128,"165 Geary Ave (at Barlett Ave N), Toronto ON M6H 2B8",Toronto,M6H 2B8
2971,Italian Restaurant,43.670471,-79.434997,"122 Geary Ave, Toronto ON M6H 4H1",Toronto,M6H 4H1
2972,Bakery,43.670471,-79.434997,"120 Geary Ave, Toronto ON M6H 4H1",Toronto,M6H 4H1
2973,Bakery,43.670001,-79.437587,"200 Geary Ave (btwn Dufferin St. & Dovercourt Rd.), Toronto ON M6H 2B9",Toronto,M6H 2B9
2974,Middle Eastern Restaurant,43.669358,-79.4387,"217 Geary Ave, Toronto ON M6H 2C1",Toronto,M6H 2C1
2975,Bar,43.669324,-79.439163,"229 Geary Ave (at Dufferin St), Toronto ON M6H 2C1",Toronto,M6H 2C1
2976,Seafood Restaurant,43.669767,-79.436942,"181 Geary Ave (Bartlett Avenue), Toronto ON M6H 2C1",Toronto,M6H 2C1
2977,Pizzeria,43.669324,-79.439163,"229 Geary Ave, Toronto ON M6H 2C1",Toronto,M6H 2C1
2978,Empanada Restaurant,43.670824,-79.434773,"346 Westmoreland Ave N, Toronto ON M6H 3A7",Toronto,M6H 3A7
2979,Art Gallery,43.670021,-79.431931,"950 Dupont St (Dovercourt), Toronto ON M6H 1Z2",Toronto,M6H 1Z2
2980,Language School,43.672101,-79.37628,Toronto ON M4W 1J1,Toronto,M4W 1J1
2981,Bistro,43.671219,-79.376841,"592 Sherbourne St (Selby St), Toronto ON M4X 1L4",Toronto,M4X 1L4
2982,Fast Food Restaurant,43.672366,-79.378052,"366 Bloor St E (Mount Pleasant Rd), Toronto ON M4W 1H4",Toronto,M4W 1H4
2983,Filipino Restaurant,43.671131,-79.374956,"31 Howard St (btwn Bleecker & Ontario St), Toronto ON M4X 1J6",Toronto,M4X 1J6
2984,Coffee Shop,43.671987,-79.377852,"365 Bloor St E (Huntley St), Toronto ON M4W 3L4",Toronto,M4W 3L4
2985,Grocery Store,43.671648,-79.377891,"345 Bloor St E (Huntley & Bloor St E), Toronto ON M4W 3J6",Toronto,M4W 3J6
2986,Coffee Shop,43.671218,-79.380723,"235 Bloor St E (Bloor Street), Toronto ON M4W 3Y3",Toronto,M4W 3Y3
2987,Sandwich Spot,43.672262,-79.377942,"366 Bloor St E (at Sherbourne St.), Toronto ON M4W 1H4",Toronto,M4W 1H4
2988,Café,43.669645,-79.379958,"568 Jarvis St (At Charles St E), Toronto ON M4Y 0C1",Toronto,M4Y 0C1
2989,"Cafe, Coffee, and Tea House",43.672159,-79.377037,"419 Bloor St E (at Sherbourne St.), Toronto ON M4W 1H7",Toronto,M4W 1H7
2990,Italian Restaurant,43.645582,-79.411375,"875 Queen St W, Toronto ON M6J 1G5",Toronto,M6J 1G5
2991,Bakery,43.64587,-79.41128,"780 Queen St W (at Gore Vale Ave.), Toronto ON M6J 1G2",Toronto,M6J 1G2
2992,Bookstore,43.645576,-79.411467,"883 Queen St W (nr Walnut Ave.), Toronto ON M6J 1G5",Toronto,M6J 1G5
2993,Dumpling Restaurant,43.645846,-79.410061,"839 Queen St W, Toronto ON M6J 1G4",Toronto,M6J 1G4
2994,Café,43.645339,-79.412411,"907 Queen St W (btwn Strachan & Walnut), Toronto ON M6J 1G5",Toronto,M6J 1G5
2995,Pizzeria,43.646299,-79.409245,"720 Queen St W (at Claremont St.), Toronto ON M6J 1E8",Toronto,M6J 1E8
2996,Butcher,43.646371,-79.409023,"714 Queen St W (Manning Ave), Toronto ON M6J 1E8",Toronto,M6J 1E8
2997,Bakery,43.646312,-79.409061,"716 Queen St W, Toronto ON M6J 1E8",Toronto,M6J 1E8
2998,Bakery,43.645925,-79.409747,"833 Queen St W (3 Blocks West of Bathurst St.), Toronto ON M6J 1G1",Toronto,M6J 1G1
2999,Café,43.68163,-79.425185,"671 Saint Clair Ave W (at Christie St.), Toronto ON M6C 1A7",Toronto,M6C 1A7
3000,Bakery,43.681406,-79.425944,"693 Saint Clair Ave W (Christie), Toronto ON M6C 1B2",Toronto,M6C 1B2
3001,Ice Cream Parlor,43.681566,-79.427607,"283 Rushton Rd, Toronto ON M6C 2X6",Toronto,M6C 2X6
3002,Persian Restaurant,43.68195,-79.425423,"672A St Clair Ave W (Christie & St. Clair W), Toronto ON M6C 1B1",Toronto,M6C 1B1
3003,BBQ Joint,43.681565,-79.425314,"679 Saint Clair Ave W (at Christie St), Toronto ON M6C 1A7",Toronto,M6C 1A7
3004,Indian Restaurant,43.68112163005123,-79.42925333976746,"778 St Clair Ave W (at Arlington Ave), Toronto ON M6C 1B6",Toronto,M6C 1B6
3005,Pizzeria,43.680937,-79.428535,"769 Saint Clair Ave W (at Arlington Ave.), Toronto ON M6C 1B4",Toronto,M6C 1B4
3006,Bakery,43.683251,-79.419128,"518 St Clair Ave W (Bathurst), Toronto ON M6C 1A2",Toronto,M6C 1A2
3007,Art Gallery,43.651773,-79.408063,"801 Dundas St W (Between Markham & Palmerston), Toronto ON M6J 1V2",Toronto,M6J 1V2
3008,Bar,43.651982,-79.408283,"794 Dundas St W (Dundas and Bathurst), Toronto ON M6J 1V1",Toronto,M6J 1V1
3009,American Restaurant,43.651982,-79.408283,"800 Dundas St W (Palmerston), Toronto ON M6J 1V1",Toronto,M6J 1V1
3010,Arcade,43.65179,-79.409375,"824 Dundas St W (btwn Howland & Brunswick Ave), Toronto ON M6J 1V3",Toronto,M6J 1V3
3011,Pizzeria,43.651731,-79.409412,"832 Dundas St W, Toronto ON M6J 1V3",Toronto,M6J 1V3
3012,Lounge,43.652153,-79.407469,"772A Dundas St W (at Bathurst St.), Toronto ON M6J 1V1",Toronto,M6J 1V1
3013,Bar,43.651972,-79.406879,"765 Dundas St W (btwn Bathurst St. and Markham St.), Toronto ON M6J 1T9",Toronto,M6J 1T9
3014,Bar,43.651345,-79.410098,"849 Dundas St W, Toronto ON M6J 1V6",Toronto,M6J 1V6
3015,Bar,43.651605,-79.410374,"850 Dundas St W, Toronto ON M6J 1V5",Toronto,M6J 1V5
3016,Bar,43.651484,-79.405866,"322 Bathurst St, Toronto ON M5T 2S3",Toronto,M5T 2S3
3017,Pub,43.667895,-79.403296,"14 Madison Ave (at Bloor St. W), Toronto ON M5R 2S1",Toronto,M5R 2S1
3018,Japanese Restaurant,43.666966,-79.400623,"335 Bloor St W, Toronto ON M5S 1W7",Toronto,M5S 1W7
3019,Café,43.667466,-79.399159,"321 Bloor St W (at St. George St), Toronto ON M5S 1S5",Toronto,M5S 1S5
3020,Dining and Drinking,43.667548,-79.400341,"270 Bloor St W (St George), Toronto ON M5S 1V8",Toronto,M5S 1V8
3021,Bubble Tea Shop,43.667463,-79.400749,"337 Bloor St W (at St George St), Toronto ON M5S 1W7",Toronto,M5S 1W7
3022,Cocktail Bar,43.667501,-79.400989,"280 Bloor St W, Toronto ON M5S 1V8",Toronto,M5S 1V8
3023,Coffee Shop,43.668547,-79.397414,"1 Beford Ave (at Bloor St. W), Toronto ON M5R 2J7",Toronto,M5R 2J7
3024,Gym and Studio,43.668594,-79.399854,"141 Saint-George St (at Prince Arthur Ave.), Toronto ON M5R 2L8",Toronto,M5R 2L8
3025,Museum,43.667346,-79.400029,"327 Bloor St W, Toronto ON M5S 1W7",Toronto,M5S 1W7
3026,Café,43.660163,-79.415435,"297 Harbord St (at Clinton St), Toronto ON M6G 1G7",Toronto,M6G 1G7
3027,Bakery,43.66431,-79.415537,"656 Bloor St W, Toronto ON M6G 1K9",Toronto,M6G 1K9
3028,Korean Restaurant,43.664022,-79.415631,"661 Bloor St W (Manning), Toronto ON M6G 1L1",Toronto,M6G 1L1
3029,Café,43.664557,-79.412911,"605 Bloor St W, Toronto ON M6G 1K6",Toronto,M6G 1K6
3030,Café,43.664876,-79.413149,"600 Bloor St W (btwn Markham St. & Palmerston Ave.), Toronto ON M6G 1K4",Toronto,M6G 1K4
3031,Korean Restaurant,43.664602,-79.413059,"605 Bloor St W (Bathurst St), Toronto ON M6G 1K6",Toronto,M6G 1K6
3032,Korean Restaurant,43.664633,-79.414186,"620 Bloor St W (btwn.  Elucid Ave. & Palmerston Ave.), Toronto ON M6G 1K7",Toronto,M6G 1K7
3033,Korean Restaurant,43.663758,-79.416945,"691 Bloor St W (at Clinton St.), Toronto ON M6G 1L3",Toronto,M6G 1L3
3034,Art Gallery,43.653685,-79.392566,"317 Dundas St W (at Beverley St), Toronto ON M5T 1G4",Toronto,M5T 1G4
3035,Café,43.654316,-79.390843,"281 Dundas St W (St Patrick And Dundas St W), Toronto ON M5T 1G1",Toronto,M5T 1G1
3036,Bar,43.654588,-79.391728,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",Toronto,M5T 1W2
3037,Sushi Restaurant,43.654343,-79.390474,"275 Dundas St W, Toronto ON M5T 3K1",Toronto,M5T 3K1
3038,Chinese Restaurant,43.653713,-79.395282,"418 Dundas St W (btwn Beverley & Huron St), Toronto ON M5T 1G7",Toronto,M5T 1G7
3039,Fast Food Restaurant,43.653858,-79.390957,"109 McCaul St (at Dundas St. W), Toronto ON M5T 3K5",Toronto,M5T 3K5
3040,Fast Food Restaurant,43.654736,-79.389695,"250 Dundas St W (Simcoe Street), Toronto ON M5T 2Z5",Toronto,M5T 2Z5
3041,Bar,43.658801,-79.394784,"191 College St (Henry St), Toronto ON M5T 1P9",Toronto,M5T 1P9
3042,Art Gallery,43.65302,-79.39246,"317 Dundas St W (AGO), Toronto ON M5T 1G4",Toronto,M5T 1G4
3043,Arts and Crafts Store,43.652513,-79.39093,"74 McCaul St./1842 Queen St E./2868 Dundas St W (Dundas St.), Toronto ON M5T 3K2",Toronto,M5T 3K2
3044,Bar,43.658801,-79.394784,"191 College St (Henry St), Toronto ON M5T 1P9",Toronto,M5T 1P9
3045,Café,43.654316,-79.390843,"281 Dundas St W (St Patrick And Dundas St W), Toronto ON M5T 1G1",Toronto,M5T 1G1
3046,Art Gallery,43.653685,-79.392566,"317 Dundas St W (at Beverley St), Toronto ON M5T 1G4",Toronto,M5T 1G4
3047,Government Department,43.662399,-79.391617,"111 Wellesley St W (at Queen's Park Crescent), Toronto ON M7A 1A2",Toronto,M7A 1A2
3048,Library,43.657867,-79.398376,"239 College St (at Huron St.), Toronto ON M5T 1R5",Toronto,M5T 1R5
3049,Sushi Restaurant,43.654343,-79.390474,"275 Dundas St W, Toronto ON M5T 3K1",Toronto,M5T 3K1
3050,Italian Restaurant,43.659865,-79.388642,"101 College St, Toronto ON M5G 1L7",Toronto,M5G 1L7
3051,Fast Food Restaurant,43.654736,-79.389695,"250 Dundas St W (Simcoe Street), Toronto ON M5T 2Z5",Toronto,M5T 2Z5
3052,Fast Food Restaurant,43.653858,-79.390957,"109 McCaul St (at Dundas St. W), Toronto ON M5T 3K5",Toronto,M5T 3K5
3053,Library,43.657867,-79.398376,"239 College St (at Huron St.), Toronto ON M5T 1R5",Toronto,M5T 1R5
3054,Asian Restaurant,43.656357,-79.39907,"383 Spadina Ave (Cecil), Toronto ON M5T 2G6",Toronto,M5T 2G6
3055,Thai Restaurant,43.656199,-79.399699,"4112 Spadina Ave (Spadina & Nassau), Toronto ON M5T 2G7",Toronto,M5T 2G7
3056,Diner,43.65543,-79.398689,"353 Spadina Ave, Toronto ON M5T 2G3",Toronto,M5T 2G3
3057,Chinese Restaurant,43.655786,-79.393789,"51 Baldwin St (Beverley St.), Toronto ON M5T 1L1",Toronto,M5T 1L1
3058,Asian Restaurant,43.657172,-79.399434,"421 Spadina Ave (btwn College & Cecil St.), Toronto ON M5T 2G6",Toronto,M5T 2G6
3059,Bar,43.658801,-79.394784,"191 College St (Henry St), Toronto ON M5T 1P9",Toronto,M5T 1P9
3060,Bakery,43.65484,-79.399857,"161 Baldwin St, Toronto ON M5T 1L9",Toronto,M5T 1L9
3061,Noodle Restaurant,43.654509,-79.399009,"356 Spadina Ave, Toronto ON M5T 2G4",Toronto,M5T 2G4
3062,Vietnamese Restaurant,43.65445,-79.399046,"6 St Andrew St (Spadina Ave), Toronto ON M5T 1K6",Toronto,M5T 1K6
3063,BBQ Joint,43.592343,-79.541925,"3795 Lake Shore Blvd W (at Fortieth St.), Etobicoke ON M8W 1R2",Etobicoke,M8W 1R2
3064,Café,43.592429,-79.541519,"3785 Lake Shore Blvd W (Fortieth St), Etobicoke ON M8W 1R1",Etobicoke,M8W 1R1
3065,Fast Food Restaurant,43.592238,-79.541815,"122 Fortieth St (Lakeshore), Etobicoke ON M8W 3N3",Etobicoke,M8W 3N3
3066,Fast Food Restaurant,43.592322,-79.542202,"3803 Lake Shore Blvd W (at Browns Line), Toronto ON M8W 1R2",Toronto,M8W 1R2
3067,"Cafe, Coffee, and Tea House",43.5929,-79.538934,"3719 Lakeshore Blvd W, Etobicoke ON M8W 1P8",Etobicoke,M8W 1P8
3068,Indian Restaurant,43.592694,-79.540208,"3747 Lake Shore Blvd W, Toronto ON M8W 1P9",Toronto,M8W 1P9
3069,Grocery Store,43.593149,-79.538601,"3730 Lakeshore Blvd W (at 38th St.), Etobicoke ON M8W 1N6",Etobicoke,M8W 1N6
3070,Italian Restaurant,43.593315,-79.53788,"3687 Lake Shore Blvd W, Toronto ON M8W 1P7",Toronto,M8W 1P7
3071,Thai Restaurant,43.596856,-79.524119,"3308 Lake Shore Blvd W (Twenty Sixth St), Etobicoke ON M8V 1M4",Etobicoke,M8V 1M4
3072,Convenience Store,43.597291,-79.522789,"3260 Lakeshore Blvd W (at Twenty Fourth St.), Etobicoke ON M8V 1M4",Etobicoke,M8V 1M4
3073,Trade School,43.596764,-79.52233,"3253 Lake Shore Blvd W, Toronto ON M8V 1M2",Toronto,M8V 1M2
3074,Tea Room,43.597558,-79.522972,"3272 Lakeshore Blvd W, Etobicoke ON M8V 1M4",Etobicoke,M8V 1M4
3075,Caribbean Restaurant,43.597112,-79.523694,"3296 Lake Shore Blvd W, Etobicoke ON M8V 1M4",Etobicoke,M8V 1M4
3076,Chiropractor,43.596472,-79.52401,"3293 Lake Shore Blvd W, Toronto ON M8W 1M8",Toronto,M8W 1M8
3077,Sushi Restaurant,43.59738,-79.521589,"3226 Lake Shore Blvd W, Toronto ON M8V 1M1",Toronto,M8V 1M1
3078,Bakery,43.598172,-79.518448,"3180 Lake Shore Blvd W (Kipling), Etobicoke ON M8V 1L7",Etobicoke,M8V 1L7
3079,Bakery,43.618587,-79.499566,"374 Royal York Rd (at Simpson Ave), Toronto ON M8Y 2R3",Toronto,M8Y 2R3
3080,Sports Bar,43.616679,-79.495753,"1 Blue Goose St (Cavell), Toronto ON M8V 2R5",Toronto,M8V 2R5
3081,Italian Restaurant,43.61786,-79.498,"66 Newcastle St, Etobicoke ON M8Y 1A4",Etobicoke,M8Y 1A4
3082,Bar,43.617761,-79.498591,"349B Royal York Rd (349 Royal York Rd), Etobicoke ON M8Y 2R1",Etobicoke,M8Y 2R1
3083,Church,43.619995,-79.50026,"414 Royal York Rd (Melrose), Toronto ON M8Y 2R5",Toronto,M8Y 2R5
3084,Film Studio,43.618911,-79.495927,"23 Buckingham St, Toronto ON M8Y 2W2",Toronto,M8Y 2W2
3085,Japanese Restaurant,43.614539,-79.49737,"285 Royal York Rd, Toronto ON M8V 2W1",Toronto,M8V 2W1
3086,Pizzeria,43.618861,-79.499657,"388 Royal York Rd, Etobicoke ON M8Y 2R3",Etobicoke,M8Y 2R3
3087,American Restaurant,43.618861,-79.499657,"384 Royal York Rd, Toronto ON M8Y 2R3",Toronto,M8Y 2R3
3088,Drugstore,43.612253,-79.497934,"220 Royal York Rd (Mimico Ave.), Etobicoke ON M8V 2V7",Etobicoke,M8V 2V7
3089,Trade School,43.612199,-79.496384,"119 Mimico Ave (Royal York), Etobicoke ON M8V 1R6",Etobicoke,M8V 1R6
3090,Pizzeria,43.611617,-79.496664,"196 Royal York Rd (Royal York and Vanevery St.), Toronto ON M8V 2V6",Toronto,M8V 2V6
3091,Skating Rink,43.612584,-79.498782,"31 Drummond St, Etobicoke ON M8V 1Y7",Etobicoke,M8V 1Y7
3092,Middle School,43.612484,-79.494795,"95 Mimico Ave, Toronto ON M8V 1R4",Toronto,M8V 1R4
3093,Elementary School,43.611852,-79.494226,"95 Mimico Ave, Etobicoke ON M8V 1R4",Etobicoke,M8V 1R4
3094,Church,43.612765,-79.494794,"122 Mimico Ave (Royal York), Toronto ON M8V 1R5",Toronto,M8V 1R5
3095,Convenience Store,43.611866,-79.49633,"215 Royal York Rd, Toronto ON M8V 2V5",Toronto,M8V 2V5
3096,Physical Therapy Clinic,43.637512,-79.488814,"10 Neighbourhood Lane, Toronto ON M8Y 0C5",Toronto,M8Y 0C5
3097,Elementary School,43.635478,-79.489678,"50 Cloverhill Rd, Toronto ON M8Y 1T3",Toronto,M8Y 1T3
3098,Park,43.634606,-79.486266,"Stephen Dr (at Cloverhill), Toronto ON M6S 4A8",Toronto,M6S 4A8
3099,Dining and Drinking,43.596068,-79.515025,"21 Colonel Samuel Smith Park Dr, Etobicoke ON M8V 4B6",Etobicoke,M8V 4B6
3100,Bakery,43.598172,-79.518448,"3180 Lake Shore Blvd W (Kipling), Etobicoke ON M8V 1L7",Etobicoke,M8V 1L7
3101,High School,43.595353,-79.516357,"28 Colonel Sam Smith Dr (Lakeshore Blvd W), Toronto ON M8V 3A6",Toronto,M8V 3A6
3102,Middle Eastern Restaurant,43.598152,-79.518725,"3180 Lake Shore Blvd W, Etobicoke ON M8V 1L7",Etobicoke,M8V 1L7
3103,Auditorium,43.597632,-79.515886,"1 Colonel Samuel Smith Park Dr, Toronto ON M8V 4B6",Toronto,M8V 4B6
3104,Park,43.598671,-79.515494,"3131 Lake Shore Blvd W (at Colonel Samuel Smith Park Dr.), Toronto ON M8V 1L4",Toronto,M8V 1L4
3105,Medical Center,43.598324,-79.517913,"3170 Lakeshore Blvd W (Kipling), Toronto ON M8V 3X8",Toronto,M8V 3X8
3106,Thai Restaurant,43.61331,-79.488902,"2451 Lake Shore Blvd W (Mimico), Toronto ON M8V 1C5",Toronto,M8V 1C5
3107,Café,43.614034,-79.488973,"2415B Lake Shore Blvd Wes (at Mimico Ave.), Toronto ON M8V 1C5",Toronto,M8V 1C5
3108,Sushi Restaurant,43.615087,-79.488395,"2391B Lake Shore Blvd W, Toronto ON M8V 1B7",Toronto,M8V 1B7
3109,Asian Restaurant,43.613296,-79.489087,"2481 Lake Shore Blvd W (Mimico), Etobicoke ON M8V 1C5",Etobicoke,M8V 1C5
3110,Beer Store,43.613477,-79.489677,"2458 Lake Shore Blvd W (at Mimico), Etobicoke ON M8V 1C9",Etobicoke,M8V 1C9
3111,Coffee Shop,43.61329,-79.489179,"2461 Lake Shore Blvd W, Toronto ON M8V 1C5",Toronto,M8V 1C5
3112,Grocery Store,43.614688,-79.488471,"2399 Lake Shore Blvd W, Etobicoke ON M8V 1C5",Etobicoke,M8V 1C5
3113,Pet Grooming Service,43.613296,-79.489087,"2469 Lake Shore Blvd W, Etobicoke ON M8V 1C5",Etobicoke,M8V 1C5
3114,Park,43.613303,-79.488995,"28 Deeside Cres, Brampton ON L6T 3L7",Brampton,L6T 3L7
3115,Dive Bar,43.665485,-79.489289,"3513 Dundas St W (Jane St.), Toronto ON M6S 2S6",Toronto,M6S 2S6
3116,Bicycle Store,43.665284,-79.491267,"612 Jane St (at Dundas St W), Toronto ON M6S 4A6",Toronto,M6S 4A6
3117,Liquor Store,43.66614,-79.488786,"3520 Dundas St W (at Jane St), Toronto ON M6S 2S1",Toronto,M6S 2S1
3118,Beer Store,43.666276,-79.489229,"3524 Dundas St W (Jane), Toronto ON M6S 2S1",Toronto,M6S 2S1
3119,Library,43.665447,-79.49134,"620 Jane St (at Dundas St W), Toronto ON M6S 4A6",Toronto,M6S 4A6
3120,Fast Food Restaurant,43.665236,-79.489623,"3517 Dundas St W, Toronto ON M6S 2S7",Toronto,M6S 2S7
3121,"Cafe, Coffee, and Tea House",43.66541,-79.488014,"3487 Dundas St W (Jane St / Bloor Village), Toronto ON M6S 2S5",Toronto,M6S 2S5
3122,Pet Sitting and Boarding Service,43.665515,-79.490416,"3535 Dundas St W, Toronto ON M6S 2S7",Toronto,M6S 2S7
3123,Grocery Store,43.666268,-79.484738,"3400 Dundas St W, Toronto ON M6S 2S1",Toronto,M6S 2S1
3124,Burger Joint,43.666178,-79.482151,"685 Runnymede Rd (at Dundas St. W.), Toronto ON M6S 3A4",Toronto,M6S 3A4
3125,Nail Salon,43.66551,-79.48513,"3418 Dundas St W (Beresford Ave), Toronto ON M6S 2S1",Toronto,M6S 2S1
3126,Camera Store,43.665927,-79.485572,"3422 Dundas St W (Windermere), Toronto ON M6S 2S1",Toronto,M6S 2S1
3127,Discount Store,43.666176,-79.485238,"3412 Dundas St W, Toronto ON M6S 2S1",Toronto,M6S 2S1
3128,Pizzeria,43.66628,-79.485348,"3408 Dundas St W, Toronto ON M6S 2S1",Toronto,M6S 2S1
3129,Rental Car Location,43.665476,-79.483301,"3385 Dundas St W (at Runnymede Rd.), Toronto ON M6S 0A7",Toronto,M6S 0A7
3130,Sports Club,43.668352,-79.482362,"346 Ryding Ave, Toronto ON M6N 1H5",Toronto,M6N 1H5
3131,Discount Store,43.668006,-79.484785,"2525 Saint Clair Ave W, Toronto ON M6N 4Z5",Toronto,M6N 4Z5
3132,Fried Chicken Joint,43.667177,-79.486896,"2555 St Clair Ave W (at Runnymede Rd.), Toronto ON M6N 4Z5",Toronto,M6N 4Z5
3133,Indian Restaurant,43.668332,-79.487223,"2542 St Clair Ave W (Runnymede), Toronto ON M6N 1L7",Toronto,M6N 1L7
3134,Video Games Store,43.668687,-79.483913,"2471 St Clair Ave W, Toronto ON M6N 4Z5",Toronto,M6N 4Z5
3135,Burger Joint,43.667972,-79.485247,"2525 St Clair Ave W (Wal-Mart), Toronto ON M6N 4Z5",Toronto,M6N 4Z5
3136,Miscellaneous Store,43.669086,-79.483837,"2468 St Clair Ave W, York ON M6N 1L3",York,M6N 1L3
3137,Discount Store,43.667195,-79.487413,"2561 St Clair Ave W (Runnymeade), Toronto ON M6N 4Z5",Toronto,M6N 4Z5
3138,Burger Joint,43.666178,-79.482151,"685 Runnymede Rd (at Dundas St. W.), Toronto ON M6S 3A4",Toronto,M6S 3A4
3139,Vietnamese Restaurant,43.667621,-79.486968,"2561 St Clair Ave W, Toronto ON M6N 4Z5",Toronto,M6N 4Z5
3140,Skating Rink,43.698558,-79.518363,"2125 Lawrence Ave W, Toronto ON M9N 1H7",Toronto,M9N 1H7
3141,Diner,43.70081,-79.519056,"1972 Weston Rd, Toronto ON M9N 1W2",Toronto,M9N 1W2
3142,Electronics Store,43.698975,-79.518805,"106 Goodwood Dr, Markham ON L3S 2K7",Markham,L3S 2K7
3143,Fish Market,43.698076,-79.511171,"1746 Weston Rd, York ON M9N 1V6",York,M9N 1V6
3144,Career Counselor,43.699686,-79.519061,"2100 Lawrence Ave W, Toronto ON M9N 3W3",Toronto,M9N 3W3
3145,Drugstore,43.701396,-79.519479,"1995 Weston Rd (at Lawrence Ave. W.), Toronto ON M9N 1X2",Toronto,M9N 1X2
3146,Pizzeria,43.700645,-79.517485,"1937 Weston Rd, Toronto ON M9N 1W7",Toronto,M9N 1W7
3147,Discount Store,43.700726,-79.518668,"1966 Weston Rd, York ON M9N 1W2",York,M9N 1W2
3148,Fried Chicken Joint,43.701156,-79.518925,"1975 Weston Rd (at Little Ave.), York ON M9N 1W8",York,M9N 1W8
3149,Pizzeria,43.658247,-79.487699,"785 Annette St, Toronto ON M6S 2E4",Toronto,M6S 2E4
3150,Bakery,43.658507,-79.487975,"401 Jane St (at Baby Point Rd), Toronto ON M6S 3Z6",Toronto,M6S 3Z6
3151,Taco Restaurant,43.658611,-79.488085,"405 Jane St (Annette), Toronto ON M6S 3Z6",Toronto,M6S 3Z6
3152,Café,43.658507,-79.487975,"399 Jane St (Annette St.), Toronto ON M6S 3Z6",Toronto,M6S 3Z6
3153,Flower Store,43.658548,-79.48742,"776 Annette St, Toronto ON M6S 2E2",Toronto,M6S 2E2
3154,Bookstore,43.658548,-79.48742,"778 Annette St (Jane), Toronto ON M6S 2E2",Toronto,M6S 2E2
3155,Toy Store,43.658548,-79.48742,"778 Annette St (at Jane St), Toronto ON M6S 2E2",Toronto,M6S 2E2
3156,Restaurant,43.658254,-79.487606,"781 Annette St (at Jane Street), Toronto ON M6S 2E4",Toronto,M6S 2E4
3157,Bakery,43.65781,-79.487535,"341 Jane St, Toronto ON M6S 3Z3",Toronto,M6S 3Z3
3158,Convenience Store,43.658521,-79.48779,"786 Annette St (at Jane St.), Toronto ON M6S 2E2",Toronto,M6S 2E2
3159,Asian Restaurant,43.640421,-79.435976,"216C Close Ave, Toronto ON M6K 2V5",Toronto,M6K 2V5
3160,Indian Restaurant,43.640793,-79.43627,"1456 Queen St W (at Lansdowne), Toronto ON M6K 1M2",Toronto,M6K 1M2
3161,Chinese Restaurant,43.64035,-79.438489,"1512 Queen St W, Toronto ON M6R 1A4",Toronto,M6R 1A4
3162,Diner,43.64105,-79.435049,"1426 Queen St W, Toronto ON M6K 1L9",Toronto,M6K 1L9
3163,Diner,43.640872,-79.435955,"1446 Queen St W, Toronto ON M6K 1M2",Toronto,M6K 1M2
3164,Drugstore,43.640454,-79.438599,"1514 Queen St W (Lansdowne Avenue), Toronto ON M6R 1A4",Toronto,M6R 1A4
3165,Vintage and Thrift Store,43.641129,-79.434735,"1414 Queen St W, Toronto ON M6K 1L9",Toronto,M6K 1L9
